,id,release_date,movie,tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,year,month,production_budget_2,domestic_gross_2,worldwide_gross_2,genres2,profit_multiple
2714,75,2011-09-09,Kevin Hart: Laugh at My Pain,tt1999192,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,2011,89.0,"Comedy,Documentary",7.4,5081,2011,9,750000,7706436,7712436,"['Comedy', 'Documentary']",9.283248
2715,77,2012-06-08,Safety Not Guaranteed,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",7.0,111907,2012,6,750000,4010957,4422318,"['Comedy', 'Drama', 'Romance']",4.896424
2716,78,2012-02-03,The Innkeepers,tt1594562,The Innkeepers,The Innkeepers,2011,101.0,"Drama,Horror,Mystery",5.5,31089,2012,2,750000,78396,1011535,"['Drama', 'Horror', 'Mystery']",0.3487133333333333
2717,84,2014-12-31,Destiny,tt1966412,Destiny,Destiny,2010,,Action,3.8,12,2014,12,750000,0,450,['Action'],-0.9994
2718,84,2014-12-31,Destiny,tt3231362,Destiny,Destiny,2014,,"Adventure,Comedy,Family",8.4,25,2014,12,750000,0,450,"['Adventure', 'Comedy', 'Family']",-0.9994
2719,84,2014-12-31,Destiny,tt3523348,Destiny,Destiny,2014,105.0,"Drama,Music,Romance",7.8,36,2014,12,750000,0,450,"['Drama', 'Music', 'Romance']",-0.9994
2720,86,2016-01-05,Adulterers,tt4044464,Adulterers,Avouterie,2015,91.0,"Crime,Drama,Thriller",5.2,1377,2016,1,750000,0,0,"['Crime', 'Drama', 'Thriller']",-1.0
2721,93,2017-08-04,Columbus,tt5203734,Columbus,Columbus,2015,127.0,Comedy,7.3,42,2017,8,700000,1017107,1110511,['Comedy'],0.5864442857142858
2722,93,2017-08-04,Columbus,tt5990474,Columbus,Columbus,2017,104.0,Drama,7.2,10735,2017,8,700000,1017107,1110511,['Drama'],0.5864442857142858
2723,93,2017-08-04,Columbus,tt9899880,Columbus,Columbus,2018,85.0,Comedy,5.8,5,2017,8,700000,1017107,1110511,['Comedy'],0.5864442857142858
2724,96,2015-03-13,Walter,tt2016335,Walter,Walter,2015,94.0,"Comedy,Drama",5.4,1747,2015,3,700000,0,0,"['Comedy', 'Drama']",-1.0
2725,96,2015-03-13,Walter,tt9680064,Walter,Walter,2019,90.0,Comedy,6.4,35,2015,3,700000,0,0,['Comedy'],-1.0
2726,100,2013-10-11,Escape from Tomorrow,tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013,90.0,"Drama,Fantasy,Horror",5.2,8665,2013,10,650000,171962,171962,"['Drama', 'Fantasy', 'Horror']",-0.735443076923077
2727,2,2012-12-31,After,tt1147681,After,After,2014,99.0,"Drama,Mystery",4.7,129,2012,12,650000,0,0,"['Drama', 'Mystery']",-1.0
2728,2,2012-12-31,After,tt1799508,After,After,2012,90.0,"Drama,Fantasy,Mystery",5.5,4881,2012,12,650000,0,0,"['Drama', 'Fantasy', 'Mystery']",-1.0
2729,2,2012-12-31,After,tt2404163,After,After,2012,83.0,Romance,6.3,34,2012,12,650000,0,0,['Romance'],-1.0
2730,2,2012-12-31,After,tt4126476,After,After,2019,105.0,"Drama,Romance",5.6,7699,2012,12,650000,0,0,"['Drama', 'Romance']",-1.0
2731,3,2014-12-31,The Hadza: Last of the First,tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,Documentary,7.7,10,2014,12,650000,0,0,['Documentary'],-1.0
2732,5,2013-12-31,Treachery,tt2380301,Treachery,Treachery,2013,67.0,"Drama,Thriller",3.7,391,2013,12,625000,0,0,"['Drama', 'Thriller']",-1.0
2733,12,2014-05-02,Water & Power,tt2052015,Water & Power,Water & Power,2013,88.0,"Crime,Drama",6.2,99,2014,5,600000,42557,42557,"['Crime', 'Drama']",-0.9290716666666666
2734,15,2015-05-22,Drunk Wedding,tt1950135,Drunk Wedding,Drunk Wedding,2015,81.0,Comedy,4.6,729,2015,5,600000,3301,3301,['Comedy'],-0.9944983333333334
2735,16,2016-03-04,They Will Have to Kill Us First,tt4333662,They Will Have to Kill Us First,They Will Have to Kill Us First,2015,100.0,Documentary,7.3,112,2016,3,600000,0,7943,['Documentary'],-0.9867616666666666
2736,18,2014-08-08,The Maid's Room,tt2263814,The Maid's Room,The Maid's Room,2013,98.0,Thriller,4.5,882,2014,8,600000,0,0,['Thriller'],-1.0
2737,19,2014-12-31,Light from the Darkroom,tt3130704,Light from the Darkroom,Light from the Darkroom,2014,90.0,"Action,Drama,Thriller",6.1,11,2014,12,600000,0,0,"['Action', 'Drama', 'Thriller']",-1.0
2738,20,2015-02-24,Irreplaceable,tt3721958,Irreplaceable,Irreplaceable,2014,109.0,Documentary,7.5,30,2015,2,600000,0,0,['Documentary'],-1.0
2739,20,2015-02-24,Irreplaceable,tt5078326,Irreplaceable,Médecin de campagne,2016,102.0,"Comedy,Drama",6.5,2360,2015,2,600000,0,0,"['Comedy', 'Drama']",-1.0
2740,22,2011-07-29,The Harvest/La Cosecha,tt1981703,The Harvest/La Cosecha,The Harvest/La Cosecha,2011,80.0,Documentary,7.1,63,2011,7,560000,3709,3709,['Documentary'],-0.9933767857142856
2741,23,2015-12-31,Julija in alfa Romeo,tt4374230,Julija in alfa Romeo,Julija in alfa Romeo,2015,83.0,Comedy,5.8,116,2015,12,560000,0,8462,['Comedy'],-0.9848892857142856
2742,27,2014-09-12,Faith Connections,tt2768766,Faith Connections,Faith Connections,2013,115.0,"Biography,Documentary,Drama",7.1,149,2014,9,550000,9111,9111,"['Biography', 'Documentary', 'Drama']",-0.9834345454545456
2743,28,2012-03-06,High Road,tt1692084,High Road,High Road,2011,87.0,Comedy,5.4,1508,2012,3,546173,0,0,['Comedy'],-1.0
2744,30,1974-11-15,Benji,tt1799516,Benji,Benji,2018,87.0,"Crime,Drama,Family",6.4,2779,1974,11,500000,31559560,31559560,"['Crime', 'Drama', 'Family']",62.119119999999995
2745,30,1974-11-15,Benji,tt2519480,Benji,Benji,2012,79.0,"Documentary,Sport",7.4,101,1974,11,500000,31559560,31559560,"['Documentary', 'Sport']",62.119119999999995
2746,37,1999-10-22,Beyond the Mat,tt1207922,Beyond the Mat,Beyond the Mat,2013,,"Drama,Sport",7.2,85,1999,10,500000,2047570,2047570,"['Drama', 'Sport']",3.0951400000000002
2747,39,2011-07-08,Sholem Aleichem: Laughing in the Darkness,tt1976608,Sholem Aleichem: Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,2011,93.0,Documentary,6.8,157,2011,7,500000,1131261,1131261,['Documentary'],1.262522
2748,41,2000-06-09,Groove,tt5597162,Groove,Groove,2017,87.0,"Drama,Music,Musical",8.4,10,2000,6,500000,1115313,1167524,"['Drama', 'Music', 'Musical']",1.335048
2749,45,2013-08-23,Drinking Buddies,tt2265398,Drinking Buddies,Drinking Buddies,2013,90.0,"Comedy,Drama,Romance",6.1,53546,2013,8,500000,343706,407100,"['Comedy', 'Drama', 'Romance']",-0.1858
2750,47,2002-07-12,Never Again,tt8662424,Never Again,Never Again,2017,106.0,Drama,5.7,67,2002,7,500000,307631,308793,['Drama'],-0.382414
2751,47,2002-07-12,Never Again,tt8976472,Never Again,Ei koskaan enää,2018,69.0,"Documentary,Music",6.6,27,2002,7,500000,307631,308793,"['Documentary', 'Music']",-0.382414
2752,50,2010-10-29,Monsters,tt1470827,Monsters,Monsters,2010,94.0,"Drama,Sci-Fi,Thriller",6.4,84332,2010,10,500000,237301,5639730,"['Drama', 'Sci-Fi', 'Thriller']",10.27946
2753,50,2010-10-29,Monsters,tt5253186,Monsters,Yi zhong,2015,87.0,Horror,4.0,6,2010,10,500000,237301,5639730,['Horror'],10.27946
2754,52,2013-04-17,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,88.0,Documentary,7.1,882,2013,4,500000,152449,152449,['Documentary'],-0.695102
2755,53,2012-09-28,The Other Dream Team,tt1606829,The Other Dream Team,The Other Dream Team,2012,89.0,"Documentary,Sport",8.4,3332,2012,9,500000,134109,314444,"['Documentary', 'Sport']",-0.371112
2756,55,2011-04-01,Rubber,tt1612774,Rubber,Rubber,2010,82.0,"Comedy,Fantasy,Horror",5.8,31316,2011,4,500000,100370,680914,"['Comedy', 'Fantasy', 'Horror']",0.36182800000000004
2757,59,2003-07-11,The Journey,tt1627937,The Journey,The Journey,2010,,Family,6.4,12,2003,7,500000,19800,19800,['Family'],-0.9604
2758,59,2003-07-11,The Journey,tt3025936,The Journey,The Journey,2014,112.0,"Adventure,Drama,Mystery",7.9,42,2003,7,500000,19800,19800,"['Adventure', 'Drama', 'Mystery']",-0.9604
2759,59,2003-07-11,The Journey,tt3144678,The Journey,The Journey,2014,103.0,"Comedy,Drama,Family",7.5,545,2003,7,500000,19800,19800,"['Comedy', 'Drama', 'Family']",-0.9604
2760,59,2003-07-11,The Journey,tt4826674,The Journey,The Journey,2016,94.0,Drama,6.6,1063,2003,7,500000,19800,19800,['Drama'],-0.9604
2761,59,2003-07-11,The Journey,tt6213758,The Journey,The Journey,2017,82.0,"Drama,Thriller",6.3,124,2003,7,500000,19800,19800,"['Drama', 'Thriller']",-0.9604
2762,60,2009-04-23,Home,tt2075392,Home,Yurt,2011,76.0,Drama,6.0,96,2009,4,500000,15433,44793168,['Drama'],88.586336
2763,60,2009-04-23,Home,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049,2009,4,500000,15433,44793168,['Drama'],88.586336
2764,60,2009-04-23,Home,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831,2009,4,500000,15433,44793168,"['Adventure', 'Animation', 'Comedy']",88.586336
2765,60,2009-04-23,Home,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306,2009,4,500000,15433,44793168,"['Drama', 'Romance']",88.586336
2766,60,2009-04-23,Home,tt2393825,Home,Home,2013,112.0,Drama,7.0,140,2009,4,500000,15433,44793168,['Drama'],88.586336
2767,60,2009-04-23,Home,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,2009,4,500000,15433,44793168,"['Drama', 'Horror', 'Thriller']",88.586336
2768,60,2009-04-23,Home,tt4047846,Home,Home,2016,103.0,Drama,7.2,811,2009,4,500000,15433,44793168,['Drama'],88.586336
2769,60,2009-04-23,Home,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32,2009,4,500000,15433,44793168,"['Drama', 'Romance', 'Thriller']",88.586336
2770,65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",6.7,47,2014,9,500000,1822,1822,"['Action', 'Biography', 'Documentary']",-0.9963559999999999
2771,66,2013-06-28,Detention of the Dead,tt1865346,Detention of the Dead,Detention of the Dead,2012,87.0,"Action,Adventure,Comedy",4.6,2414,2013,6,500000,1778,1778,"['Action', 'Adventure', 'Comedy']",-0.996444
2772,67,2018-05-11,Higher Power,tt2924392,Higher Power,Higher Power,2018,93.0,"Action,Sci-Fi,Thriller",5.3,2152,2018,5,500000,528,528,"['Action', 'Sci-Fi', 'Thriller']",-0.998944
2773,69,2013-01-08,Now is Good,tt1937264,Now Is Good,Now Is Good,2012,103.0,"Drama,Romance",7.2,31335,2013,1,500000,0,2141436,"['Drama', 'Romance']",3.2828720000000002
2774,72,2010-12-31,Drones,tt1232775,Drones,Drones,2010,98.0,Comedy,6.4,483,2010,12,500000,0,0,['Comedy'],-1.0
2775,72,2010-12-31,Drones,tt2179027,Drones,Drones,2013,82.0,Thriller,4.5,719,2010,12,500000,0,0,['Thriller'],-1.0
2776,73,2012-04-03,Enter Nowhere,tt1631707,Enter Nowhere,Enter Nowhere,2011,90.0,"Mystery,Sci-Fi,Thriller",6.6,7298,2012,4,500000,0,0,"['Mystery', 'Sci-Fi', 'Thriller']",-1.0
2777,74,2012-07-17,Girls Gone Dead,tt1884318,Girls Gone Dead,Girls Gone Dead,2012,104.0,"Comedy,Horror",3.5,2230,2012,7,500000,0,0,"['Comedy', 'Horror']",-1.0
2778,76,2014-12-31,America Is Still The Place,tt3417110,America is Still the Place,America is Still the Place,2015,90.0,History,6.8,38,2014,12,500000,0,0,['History'],-1.0
2779,77,2015-07-24,The Outrageous Sophie Tucker,tt2825768,The Outrageous Sophie Tucker,The Outrageous Sophie Tucker,2014,96.0,Documentary,7.3,60,2015,7,500000,0,0,['Documentary'],-1.0
2780,78,2015-03-10,Subconscious,tt1764615,Subconscious,Subconscious,2010,72.0,Horror,4.5,172,2015,3,500000,0,0,['Horror'],-1.0
2781,78,2015-03-10,Subconscious,tt2909932,Subconscious,Subconscious,2015,122.0,"Action,Mystery,Thriller",2.2,323,2015,3,500000,0,0,"['Action', 'Mystery', 'Thriller']",-1.0
2782,79,2015-04-14,Roadside,tt1958007,Roadside,Roadside,2013,90.0,"Drama,Horror,Mystery",3.8,361,2015,4,500000,0,0,"['Drama', 'Horror', 'Mystery']",-1.0
2783,80,2014-12-31,Diamond Ruff,tt2111292,Diamond Ruff,Diamond Ruff,2015,82.0,Action,4.3,65,2014,12,500000,0,0,['Action'],-1.0
2784,81,2015-02-10,Love in the Time of Monsters,tt2403415,Love in the Time of Monsters,Love in the Time of Monsters,2014,97.0,"Comedy,Horror",5.5,183,2015,2,500000,0,0,"['Comedy', 'Horror']",-1.0
2785,83,2015-12-31,Fight to the Finish,tt3152288,Fight to the Finish,Fight to the Finish,2016,94.0,"Action,Romance,Sport",3.6,109,2015,12,500000,0,0,"['Action', 'Romance', 'Sport']",-1.0
2786,84,2013-12-31,Bucky and the Squirrels,tt3126876,Bucky and the Squirrels,Bucky and the Squirrels,2015,82.0,Comedy,4.2,61,2013,12,500000,0,0,['Comedy'],-1.0
2787,85,1990-12-31,Going Under,tt1986015,Going Under,Going Under,2011,83.0,"Action,Horror,Thriller",6.3,7,1990,12,500000,0,0,"['Action', 'Horror', 'Thriller']",-1.0
2788,85,1990-12-31,Going Under,tt2950444,Going Under,Going Under,2013,49.0,Drama,8.2,5,1990,12,500000,0,0,['Drama'],-1.0
2789,86,2015-06-23,Crossroads,tt1842448,Crossroads,Railways: Ai o tsutaerare nai otona-tachi e,2011,,Drama,5.4,36,2015,6,500000,0,0,['Drama'],-1.0
2790,86,2015-06-23,Crossroads,tt1848834,Crossroads,Crossroads,2015,87.0,"Action,Crime,Drama",7.8,8,2015,6,500000,0,0,"['Action', 'Crime', 'Drama']",-1.0
2791,86,2015-06-23,Crossroads,tt1980074,Crossroads,Crossroads,2014,,Action,6.3,14,2015,6,500000,0,0,['Action'],-1.0
2792,86,2015-06-23,Crossroads,tt2219370,Crossroads,3 Yol,2013,116.0,"Drama,Mystery,War",6.1,122,2015,6,500000,0,0,"['Drama', 'Mystery', 'War']",-1.0
2793,86,2015-06-23,Crossroads,tt4080474,Crossroads,Perekrestok,2014,65.0,Documentary,8.7,15,2015,6,500000,0,0,['Documentary'],-1.0
2794,86,2015-06-23,Crossroads,tt8106586,Crossroads,Crossroads,2018,,Documentary,9.3,22,2015,6,500000,0,0,['Documentary'],-1.0
2795,87,2015-08-11,Alleluia! The Devil's Carnival,tt3892618,Alleluia! The Devil's Carnival,Alleluia! The Devil's Carnival,2016,97.0,"Horror,Musical",6.9,534,2015,8,500000,0,0,"['Horror', 'Musical']",-1.0
2796,89,2014-12-31,The Sound and the Shadow,tt2190180,The Sound and the Shadow,The Sound and the Shadow,2014,90.0,"Comedy,Mystery,Thriller",7.9,37,2014,12,500000,0,0,"['Comedy', 'Mystery', 'Thriller']",-1.0
2797,90,2015-12-31,Rodeo Girl,tt4062896,Rodeo Girl,Rodeo Girl,2016,108.0,"Adventure,Family",5.8,175,2015,12,500000,0,0,"['Adventure', 'Family']",-1.0
2798,96,1997-08-22,Sunday,tt2262157,Sunday,Sunday,2014,71.0,"Drama,Romance",6.2,146,1997,8,450000,410919,450349,"['Drama', 'Romance']",0.0007755555555555557
2799,96,1997-08-22,Sunday,tt2380213,Sunday,Sunday,2012,65.0,"Crime,Drama",8.1,14,1997,8,450000,410919,450349,"['Crime', 'Drama']",0.0007755555555555557
2800,100,2014-07-11,As It Is in Heaven,tt2176228,As It Is in Heaven,As It Is in Heaven,2014,86.0,Drama,7.3,73,2014,7,450000,13486,13486,['Drama'],-0.9700311111111112
2801,1,2014-07-01,Mutual Friends,tt2112209,Mutual Friends,Mutual Friends,2013,86.0,"Comedy,Romance",6.5,83,2014,7,450000,0,0,"['Comedy', 'Romance']",-1.0
2802,7,2014-04-25,Blue Ruin,tt2359024,Blue Ruin,Blue Ruin,2013,90.0,"Crime,Drama,Thriller",7.1,58811,2014,4,420000,258384,437002,"['Crime', 'Drama', 'Thriller']",0.04048095238095238
2803,12,2008-10-24,Heroes,tt3960728,Héroes,Héroes,2015,,Comedy,3.8,67,2008,10,400000,655538,655538,['Comedy'],0.638845
2804,12,2008-10-24,Heroes,tt8824064,Heroes,Heroes,2019,88.0,Documentary,7.3,7,2008,10,400000,655538,655538,['Documentary'],0.638845
2805,13,2004-10-06,Tarnation,tt5569344,Tarnation,Tarnation,2017,90.0,"Comedy,Horror",3.5,229,2004,10,400000,592014,1162014,"['Comedy', 'Horror']",1.9050349999999998
2806,14,2010-10-15,I Want Your Money,tt1560957,I Want Your Money,I Want Your Money,2010,92.0,Documentary,5.1,1244,2010,10,400000,433588,433588,['Documentary'],0.08397
2807,17,2001-07-27,Jackpot,tt1809231,Jackpot,Arme Riddere,2011,86.0,"Action,Comedy,Crime",6.6,2941,2001,7,400000,44452,44452,"['Action', 'Comedy', 'Crime']",-0.88887
2808,17,2001-07-27,Jackpot,tt3309662,Jackpot,Jackpot,2013,132.0,"Comedy,Thriller",2.1,647,2001,7,400000,44452,44452,"['Comedy', 'Thriller']",-0.88887
2809,17,2001-07-27,Jackpot,tt4320966,Jackpot,Trung so,2015,92.0,Comedy,6.7,55,2001,7,400000,44452,44452,['Comedy'],-0.88887
2810,17,2001-07-27,Jackpot,tt8671762,Jackpot,Jackpot,2018,150.0,"Comedy,Romance",7.8,18,2001,7,400000,44452,44452,"['Comedy', 'Romance']",-0.88887
2811,28,1980-01-01,Maniac,tt2069843,Maniac,Maniac,2011,160.0,"Action,Horror,Thriller",4.8,5,1980,1,350000,10000000,10000000,"['Action', 'Horror', 'Thriller']",27.57142857142857
2812,28,1980-01-01,Maniac,tt2103217,Maniac,Maniac,2012,89.0,"Horror,Thriller",6.1,32534,1980,1,350000,10000000,10000000,"['Horror', 'Thriller']",27.57142857142857
